ANNEE,Regions_de_chargement,Regions_de_dechargement,Marchandises,Tkm(en millions),T(en milliers)
2021,Occitanie,Bourgogne-Franche-Comté,Agriculture/Chasse/Forêt/Pêche,30,54
2021,Occitanie,Bourgogne-Franche-Comté,Minerais/produits extraction,0,0
2021,Occitanie,Bourgogne-Franche-Comté,Alimentaires/Boissons/Tabac,87,183
2021,Occitanie,Bourgogne-Franche-Comté,Bois/Papier/Edition,0,0
2021,Occitanie,Bourgogne-Franche-Comté,Chimie/Caoutchouc/Plastique,0,0
2021,Occitanie,Bourgogne-Franche-Comté,Minéraux non métalliques nca,0,0
2021,Occitanie,Bourgogne-Franche-Comté,Métaux/produits métalliques,0,0
2021,Occitanie,Bourgogne-Franche-Comté,Matériel de transport,0,0
2021,Occitanie,Bourgogne-Franche-Comté,Meubles/Produits manufacturés nca,0,0
2021,Occitanie,Bourgogne-Franche-Comté,Courrier/Colis,0,0
2021,Occitanie,Bourgogne-Franche-Comté,Matériel transports marchandises,0,0
2021,Occitanie,Bourgogne-Franche-Comté,Marchandises groupées,106,223
2021,Occitanie,Bourgogne-Franche-Comté,Marchandises non identifiables,0,0
2021,Occitanie,Normandie,Agriculture/Chasse/Forêt/Pêche,0,0
2021,Occitanie,Normandie,Minerais/produits extraction,0,0
2021,Occitanie,Normandie,Alimentaires/Boissons/Tabac,26,35
2021,Occitanie,Normandie,Bois/Papier/Edition,0,0
2021,Occitanie,Normandie,Métaux/produits métalliques,0,0
2021,Occitanie,Normandie,Matériel de transport,0,0
2021,Occitanie,Normandie,Marchandises groupées,49,70
2021,Occitanie,Normandie,Marchandises non identifiables,0,0
2021,Occitanie,Hauts-de-France,Agriculture/Chasse/Forêt/Pêche,68,97
2021,Occitanie,Hauts-de-France,Minerais/produits extraction,0,0
2021,Occitanie,Hauts-de-France,Alimentaires/Boissons/Tabac,0,0
2021,Occitanie,Hauts-de-France,Chimie/Caoutchouc/Plastique,0,0
2021,Occitanie,Hauts-de-France,Minéraux non métalliques nca,0,0
2021,Occitanie,Hauts-de-France,Métaux/produits métalliques,0,0
2021,Occitanie,Hauts-de-France,Meubles/Produits manufacturés nca,0,0
2021,Occitanie,Hauts-de-France,Matériel transports marchandises,0,0
2021,Occitanie,Hauts-de-France,Déménagements/Véhicules réparations,0,0
2021,Occitanie,Hauts-de-France,Marchandises groupées,92,133
2021,Occitanie,Grand Est,Agriculture/Chasse/Forêt/Pêche,0,0
2021,Occitanie,Grand Est,Minerais/produits extraction,0,0
2021,Occitanie,Grand Est,Alimentaires/Boissons/Tabac,82,123
2021,Occitanie,Grand Est,Textiles/Cuir,0,0
2021,Occitanie,Grand Est,Bois/Papier/Edition,0,0
2021,Occitanie,Grand Est,Chimie/Caoutchouc/Plastique,0,0
2021,Occitanie,Grand Est,Minéraux non métalliques nca,0,0
2021,Occitanie,Grand Est,Métaux/produits métalliques,0,0
2021,Occitanie,Grand Est,Machines/Matériel nca,0,0
2021,Occitanie,Grand Est,Matériel de transport,0,0
2021,Occitanie,Grand Est,Meubles/Produits manufacturés nca,0,0
2021,Occitanie,Grand Est,Matières premières secondaires/Déchets,0,0
2021,Occitanie,Grand Est,Courrier/Colis,0,0
2021,Occitanie,Grand Est,Marchandises groupées,73,109
2021,Occitanie,Grand Est,Marchandises nca (non classés ailleurs),0,0
2021,Occitanie,Pays de la Loire,Agriculture/Chasse/Forêt/Pêche,97,160
2021,Occitanie,Pays de la Loire,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Occitanie,Pays de la Loire,Minerais/produits extraction,0,0
2021,Occitanie,Pays de la Loire,Alimentaires/Boissons/Tabac,65,151
2021,Occitanie,Pays de la Loire,Bois/Papier/Edition,0,0
2021,Occitanie,Pays de la Loire,Chimie/Caoutchouc/Plastique,0,0
2021,Occitanie,Pays de la Loire,Minéraux non métalliques nca,43,73
2021,Occitanie,Pays de la Loire,Métaux/produits métalliques,0,0
2021,Occitanie,Pays de la Loire,Machines/Matériel nca,0,0
2021,Occitanie,Pays de la Loire,Matériel de transport,0,0
2021,Occitanie,Pays de la Loire,Meubles/Produits manufacturés nca,0,0
2021,Occitanie,Pays de la Loire,Courrier/Colis,0,0
2021,Occitanie,Pays de la Loire,Matériel transports marchandises,0,0
2021,Occitanie,Pays de la Loire,Marchandises groupées,52,115
2021,Occitanie,Pays de la Loire,Marchandises non identifiables,0,0
2021,Occitanie,Bretagne,Agriculture/Chasse/Forêt/Pêche,63,114
2021,Occitanie,Bretagne,Minerais/produits extraction,0,0
2021,Occitanie,Bretagne,Alimentaires/Boissons/Tabac,0,0
2021,Occitanie,Bretagne,Chimie/Caoutchouc/Plastique,0,0
2021,Occitanie,Bretagne,Minéraux non métalliques nca,0,0
2021,Occitanie,Bretagne,Métaux/produits métalliques,0,0
2021,Occitanie,Bretagne,Machines/Matériel nca,0,0
2021,Occitanie,Bretagne,Matériel de transport,0,0
2021,Occitanie,Bretagne,Meubles/Produits manufacturés nca,0,0
2021,Occitanie,Bretagne,Courrier/Colis,0,0
2021,Occitanie,Bretagne,Matériel transports marchandises,0,0
2021,Occitanie,Bretagne,Marchandises groupées,69,93
2021,Occitanie,Nouvelle-Aquitaine,Agriculture/Chasse/Forêt/Pêche,326,1767
2021,Occitanie,Nouvelle-Aquitaine,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Occitanie,Nouvelle-Aquitaine,Minerais/produits extraction,77,705
2021,Occitanie,Nouvelle-Aquitaine,Alimentaires/Boissons/Tabac,224,841
2021,Occitanie,Nouvelle-Aquitaine,Textiles/Cuir,0,0
2021,Occitanie,Nouvelle-Aquitaine,Bois/Papier/Edition,34,174
2021,Occitanie,Nouvelle-Aquitaine,Coke/produits pétroliers raffinés,14,76
2021,Occitanie,Nouvelle-Aquitaine,Chimie/Caoutchouc/Plastique,34,123
2021,Occitanie,Nouvelle-Aquitaine,Minéraux non métalliques nca,181,965
2021,Occitanie,Nouvelle-Aquitaine,Métaux/produits métalliques,37,145
2021,Occitanie,Nouvelle-Aquitaine,Machines/Matériel nca,16,97
2021,Occitanie,Nouvelle-Aquitaine,Matériel de transport,31,136
2021,Occitanie,Nouvelle-Aquitaine,Meubles/Produits manufacturés nca,3,19
2021,Occitanie,Nouvelle-Aquitaine,Matières premières secondaires/Déchets,59,470
2021,Occitanie,Nouvelle-Aquitaine,Courrier/Colis,157,625
2021,Occitanie,Nouvelle-Aquitaine,Matériel transports marchandises,6,32
2021,Occitanie,Nouvelle-Aquitaine,Déménagements/Véhicules réparations,17,124
2021,Occitanie,Nouvelle-Aquitaine,Marchandises groupées,262,1035
2021,Occitanie,Nouvelle-Aquitaine,Marchandises non identifiables,20,77
2021,Occitanie,Occitanie,Agriculture/Chasse/Forêt/Pêche,708,9124
2021,Occitanie,Occitanie,Houille/Lignite/Pétrole brut/Gaz,22,184
2021,Occitanie,Occitanie,Minerais/produits extraction,1201,36219
2021,Occitanie,Occitanie,Alimentaires/Boissons/Tabac,744,8126
2021,Occitanie,Occitanie,Textiles/Cuir,22,209
2021,Occitanie,Occitanie,Bois/Papier/Edition,46,494
2021,Occitanie,Occitanie,Coke/produits pétroliers raffinés,185,2098
2021,Occitanie,Occitanie,Chimie/Caoutchouc/Plastique,162,1836
2021,Occitanie,Occitanie,Minéraux non métalliques nca,1018,28221
2021,Occitanie,Occitanie,Métaux/produits métalliques,61,994
2021,Occitanie,Occitanie,Machines/Matériel nca,133,2420
2021,Occitanie,Occitanie,Matériel de transport,52,351
2021,Occitanie,Occitanie,Meubles/Produits manufacturés nca,25,288
2021,Occitanie,Occitanie,Matières premières secondaires/Déchets,183,4234
2021,Occitanie,Occitanie,Courrier/Colis,476,3886
2021,Occitanie,Occitanie,Matériel transports marchandises,31,359
2021,Occitanie,Occitanie,Déménagements/Véhicules réparations,35,322
2021,Occitanie,Occitanie,Marchandises groupées,633,6567
2021,Occitanie,Occitanie,Marchandises non identifiables,53,251
2021,Occitanie,Auvergne-Rhône-Alpes,Agriculture/Chasse/Forêt/Pêche,193,667
2021,Occitanie,Auvergne-Rhône-Alpes,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Occitanie,Auvergne-Rhône-Alpes,Minerais/produits extraction,80,592
2021,Occitanie,Auvergne-Rhône-Alpes,Alimentaires/Boissons/Tabac,178,650
2021,Occitanie,Auvergne-Rhône-Alpes,Textiles/Cuir,0,0
2021,Occitanie,Auvergne-Rhône-Alpes,Bois/Papier/Edition,28,115
2021,Occitanie,Auvergne-Rhône-Alpes,Coke/produits pétroliers raffinés,14,72
2021,Occitanie,Auvergne-Rhône-Alpes,Chimie/Caoutchouc/Plastique,55,270
2021,Occitanie,Auvergne-Rhône-Alpes,Minéraux non métalliques nca,99,656
2021,Occitanie,Auvergne-Rhône-Alpes,Métaux/produits métalliques,16,52
2021,Occitanie,Auvergne-Rhône-Alpes,Machines/Matériel nca,41,151
2021,Occitanie,Auvergne-Rhône-Alpes,Matériel de transport,21,60
2021,Occitanie,Auvergne-Rhône-Alpes,Meubles/Produits manufacturés nca,0,0
2021,Occitanie,Auvergne-Rhône-Alpes,Matières premières secondaires/Déchets,26,136
2021,Occitanie,Auvergne-Rhône-Alpes,Courrier/Colis,136,449
2021,Occitanie,Auvergne-Rhône-Alpes,Matériel transports marchandises,13,52
2021,Occitanie,Auvergne-Rhône-Alpes,Déménagements/Véhicules réparations,0,0
2021,Occitanie,Auvergne-Rhône-Alpes,Marchandises groupées,238,794
2021,Occitanie,Auvergne-Rhône-Alpes,Marchandises non identifiables,0,0
2021,Occitanie,Provence-Alpes-Côte d’Azur,Agriculture/Chasse/Forêt/Pêche,147,740
2021,Occitanie,Provence-Alpes-Côte d’Azur,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Occitanie,Provence-Alpes-Côte d’Azur,Minerais/produits extraction,54,837
2021,Occitanie,Provence-Alpes-Côte d’Azur,Alimentaires/Boissons/Tabac,209,947
2021,Occitanie,Provence-Alpes-Côte d’Azur,Textiles/Cuir,0,0
2021,Occitanie,Provence-Alpes-Côte d’Azur,Bois/Papier/Edition,15,108
2021,Occitanie,Provence-Alpes-Côte d’Azur,Coke/produits pétroliers raffinés,11,60
2021,Occitanie,Provence-Alpes-Côte d’Azur,Chimie/Caoutchouc/Plastique,19,73
2021,Occitanie,Provence-Alpes-Côte d’Azur,Minéraux non métalliques nca,103,734
2021,Occitanie,Provence-Alpes-Côte d’Azur,Métaux/produits métalliques,24,135
2021,Occitanie,Provence-Alpes-Côte d’Azur,Machines/Matériel nca,22,119
2021,Occitanie,Provence-Alpes-Côte d’Azur,Matériel de transport,26,129
2021,Occitanie,Provence-Alpes-Côte d’Azur,Meubles/Produits manufacturés nca,12,76
2021,Occitanie,Provence-Alpes-Côte d’Azur,Matières premières secondaires/Déchets,44,375
2021,Occitanie,Provence-Alpes-Côte d’Azur,Courrier/Colis,72,328
2021,Occitanie,Provence-Alpes-Côte d’Azur,Matériel transports marchandises,16,111
2021,Occitanie,Provence-Alpes-Côte d’Azur,Déménagements/Véhicules réparations,15,69
2021,Occitanie,Provence-Alpes-Côte d’Azur,Marchandises groupées,190,1102
2021,Occitanie,Provence-Alpes-Côte d’Azur,Marchandises non identifiables,34,157
2021,Occitanie,Corse,Agriculture/Chasse/Forêt/Pêche,0,0
2021,Occitanie,Corse,Métaux/produits métalliques,0,0
2021,Occitanie,Corse,Marchandises groupées,0,0
2021,Auvergne-Rhône-Alpes,Ile-de-France,Agriculture/Chasse/Forêt/Pêche,113,267
2021,Auvergne-Rhône-Alpes,Ile-de-France,Minerais/produits extraction,0,0
2021,Auvergne-Rhône-Alpes,Ile-de-France,Alimentaires/Boissons/Tabac,148,330
2021,Auvergne-Rhône-Alpes,Ile-de-France,Textiles/Cuir,7,16
2021,Auvergne-Rhône-Alpes,Ile-de-France,Bois/Papier/Edition,35,86
2021,Auvergne-Rhône-Alpes,Ile-de-France,Coke/produits pétroliers raffinés,0,0
2021,Auvergne-Rhône-Alpes,Ile-de-France,Chimie/Caoutchouc/Plastique,96,200
2021,Auvergne-Rhône-Alpes,Ile-de-France,Minéraux non métalliques nca,121,277
2021,Auvergne-Rhône-Alpes,Ile-de-France,Métaux/produits métalliques,63,171
2021,Auvergne-Rhône-Alpes,Ile-de-France,Machines/Matériel nca,25,57
2021,Auvergne-Rhône-Alpes,Ile-de-France,Matériel de transport,23,55
2021,Auvergne-Rhône-Alpes,Ile-de-France,Meubles/Produits manufacturés nca,29,63
2021,Auvergne-Rhône-Alpes,Ile-de-France,Matières premières secondaires/Déchets,0,0
2021,Auvergne-Rhône-Alpes,Ile-de-France,Courrier/Colis,124,394
2021,Auvergne-Rhône-Alpes,Ile-de-France,Matériel transports marchandises,0,0
2021,Auvergne-Rhône-Alpes,Ile-de-France,Déménagements/Véhicules réparations,0,0
2021,Auvergne-Rhône-Alpes,Ile-de-France,Marchandises groupées,231,562
2021,Auvergne-Rhône-Alpes,Ile-de-France,Marchandises non identifiables,0,0
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Agriculture/Chasse/Forêt/Pêche,83,284
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Minerais/produits extraction,33,283
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Alimentaires/Boissons/Tabac,100,291
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Textiles/Cuir,0,0
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Bois/Papier/Edition,24,70
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Chimie/Caoutchouc/Plastique,48,137
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Minéraux non métalliques nca,66,179
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Métaux/produits métalliques,25,106
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Machines/Matériel nca,27,83
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Matériel de transport,23,97
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Meubles/Produits manufacturés nca,23,80
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Matières premières secondaires/Déchets,0,0
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Courrier/Colis,77,282
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Matériel transports marchandises,19,48
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Déménagements/Véhicules réparations,0,0
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Marchandises groupées,258,829
2021,Auvergne-Rhône-Alpes,Centre — Val de Loire,Marchandises non identifiables,0,0
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Agriculture/Chasse/Forêt/Pêche,158,1025
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Minerais/produits extraction,73,512
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Alimentaires/Boissons/Tabac,180,909
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Textiles/Cuir,0,0
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Bois/Papier/Edition,34,155
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Coke/produits pétroliers raffinés,118,699
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Chimie/Caoutchouc/Plastique,67,340
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Minéraux non métalliques nca,152,1103
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Métaux/produits métalliques,48,222
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Machines/Matériel nca,21,160
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Matériel de transport,30,151
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Meubles/Produits manufacturés nca,21,94
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Matières premières secondaires/Déchets,67,286
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Courrier/Colis,168,799
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Matériel transports marchandises,14,67
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Déménagements/Véhicules réparations,10,80
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Marchandises groupées,243,1228
2021,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Marchandises non identifiables,5,41
2021,Auvergne-Rhône-Alpes,Normandie,Agriculture/Chasse/Forêt/Pêche,36,81
2021,Auvergne-Rhône-Alpes,Normandie,Alimentaires/Boissons/Tabac,81,151
2021,Auvergne-Rhône-Alpes,Normandie,Bois/Papier/Edition,0,0
2021,Auvergne-Rhône-Alpes,Normandie,Coke/produits pétroliers raffinés,0,0
2021,Auvergne-Rhône-Alpes,Normandie,Chimie/Caoutchouc/Plastique,37,66
2021,Auvergne-Rhône-Alpes,Normandie,Minéraux non métalliques nca,31,54
2021,Auvergne-Rhône-Alpes,Normandie,Métaux/produits métalliques,0,0
2021,Auvergne-Rhône-Alpes,Normandie,Machines/Matériel nca,28,47
2021,Auvergne-Rhône-Alpes,Normandie,Matériel de transport,54,92
2021,Auvergne-Rhône-Alpes,Normandie,Meubles/Produits manufacturés nca,0,0
2021,Auvergne-Rhône-Alpes,Normandie,Matières premières secondaires/Déchets,0,0
2021,Auvergne-Rhône-Alpes,Normandie,Courrier/Colis,0,0
2021,Auvergne-Rhône-Alpes,Normandie,Matériel transports marchandises,0,0
2021,Auvergne-Rhône-Alpes,Normandie,Déménagements/Véhicules réparations,0,0
2021,Auvergne-Rhône-Alpes,Normandie,Marchandises groupées,167,284
2021,Auvergne-Rhône-Alpes,Normandie,Marchandises non identifiables,0,0
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Agriculture/Chasse/Forêt/Pêche,107,187
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Minerais/produits extraction,0,0
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Alimentaires/Boissons/Tabac,232,388
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Textiles/Cuir,0,0
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Bois/Papier/Edition,24,37
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Chimie/Caoutchouc/Plastique,45,85
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Minéraux non métalliques nca,70,115
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Métaux/produits métalliques,33,60
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Machines/Matériel nca,27,38
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Matériel de transport,0,0
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Meubles/Produits manufacturés nca,0,0
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Matières premières secondaires/Déchets,0,0
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Courrier/Colis,24,36
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Matériel transports marchandises,17,29
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Déménagements/Véhicules réparations,0,0
2021,Auvergne-Rhône-Alpes,Hauts-de-France,Marchandises groupées,294,534
2021,Auvergne-Rhône-Alpes,Grand Est,Agriculture/Chasse/Forêt/Pêche,97,277
2021,Auvergne-Rhône-Alpes,Grand Est,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Auvergne-Rhône-Alpes,Grand Est,Minerais/produits extraction,0,0
2021,Auvergne-Rhône-Alpes,Grand Est,Alimentaires/Boissons/Tabac,157,389
2021,Auvergne-Rhône-Alpes,Grand Est,Textiles/Cuir,0,0
2021,Auvergne-Rhône-Alpes,Grand Est,Bois/Papier/Edition,29,65
2021,Auvergne-Rhône-Alpes,Grand Est,Chimie/Caoutchouc/Plastique,43,115
2021,Auvergne-Rhône-Alpes,Grand Est,Minéraux non métalliques nca,115,265
2021,Auvergne-Rhône-Alpes,Grand Est,Métaux/produits métalliques,42,100
2021,Auvergne-Rhône-Alpes,Grand Est,Machines/Matériel nca,22,56
2021,Auvergne-Rhône-Alpes,Grand Est,Matériel de transport,47,106
2021,Auvergne-Rhône-Alpes,Grand Est,Meubles/Produits manufacturés nca,19,50
2021,Auvergne-Rhône-Alpes,Grand Est,Matières premières secondaires/Déchets,72,174
2021,Auvergne-Rhône-Alpes,Grand Est,Courrier/Colis,55,158
2021,Auvergne-Rhône-Alpes,Grand Est,Matériel transports marchandises,20,46
2021,Auvergne-Rhône-Alpes,Grand Est,Déménagements/Véhicules réparations,0,0
2021,Auvergne-Rhône-Alpes,Grand Est,Marchandises groupées,253,682
2021,Auvergne-Rhône-Alpes,Grand Est,Marchandises non identifiables,0,0
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Agriculture/Chasse/Forêt/Pêche,95,199
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Minerais/produits extraction,0,0
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Alimentaires/Boissons/Tabac,159,359
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Textiles/Cuir,0,0
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Bois/Papier/Edition,0,0
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Coke/produits pétroliers raffinés,0,0
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Chimie/Caoutchouc/Plastique,53,103
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Minéraux non métalliques nca,53,93
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Métaux/produits métalliques,30,66
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Machines/Matériel nca,24,57
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Matériel de transport,18,58
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Meubles/Produits manufacturés nca,0,0
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Matières premières secondaires/Déchets,31,67
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Courrier/Colis,28,60
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Matériel transports marchandises,13,35
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Déménagements/Véhicules réparations,0,0
2021,Auvergne-Rhône-Alpes,Pays de la Loire,Marchandises groupées,206,401
2021,Auvergne-Rhône-Alpes,Bretagne,Agriculture/Chasse/Forêt/Pêche,58,98
2021,Auvergne-Rhône-Alpes,Bretagne,Alimentaires/Boissons/Tabac,71,121
2021,Auvergne-Rhône-Alpes,Bretagne,Bois/Papier/Edition,0,0
2021,Auvergne-Rhône-Alpes,Bretagne,Chimie/Caoutchouc/Plastique,0,0
2021,Auvergne-Rhône-Alpes,Bretagne,Minéraux non métalliques nca,43,67
2021,Auvergne-Rhône-Alpes,Bretagne,Métaux/produits métalliques,11,17
2021,Auvergne-Rhône-Alpes,Bretagne,Machines/Matériel nca,0,0
2021,Auvergne-Rhône-Alpes,Bretagne,Matériel de transport,0,0
2021,Auvergne-Rhône-Alpes,Bretagne,Meubles/Produits manufacturés nca,0,0
2021,Auvergne-Rhône-Alpes,Bretagne,Courrier/Colis,0,0
2021,Auvergne-Rhône-Alpes,Bretagne,Matériel transports marchandises,0,0
2021,Auvergne-Rhône-Alpes,Bretagne,Marchandises groupées,136,250
2021,Auvergne-Rhône-Alpes,Bretagne,Marchandises non identifiables,0,0
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Agriculture/Chasse/Forêt/Pêche,131,530
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Minerais/produits extraction,20,149
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Alimentaires/Boissons/Tabac,122,332
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Textiles/Cuir,0,0
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Bois/Papier/Edition,69,177
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Coke/produits pétroliers raffinés,0,0
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Chimie/Caoutchouc/Plastique,67,192
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Minéraux non métalliques nca,85,235
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Métaux/produits métalliques,20,60
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Machines/Matériel nca,42,109
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Matériel de transport,33,76
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Meubles/Produits manufacturés nca,0,0
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Matières premières secondaires/Déchets,0,0
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Courrier/Colis,81,269
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Matériel transports marchandises,0,0
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Déménagements/Véhicules réparations,0,0
2021,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,Marchandises groupées,267,684
2021,Auvergne-Rhône-Alpes,Occitanie,Agriculture/Chasse/Forêt/Pêche,217,911
2021,Auvergne-Rhône-Alpes,Occitanie,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Auvergne-Rhône-Alpes,Occitanie,Minerais/produits extraction,0,0
2021,Auvergne-Rhône-Alpes,Occitanie,Alimentaires/Boissons/Tabac,170,579
2021,Auvergne-Rhône-Alpes,Occitanie,Textiles/Cuir,0,0
2021,Auvergne-Rhône-Alpes,Occitanie,Bois/Papier/Edition,19,79
2021,Auvergne-Rhône-Alpes,Occitanie,Coke/produits pétroliers raffinés,0,0
2021,Auvergne-Rhône-Alpes,Occitanie,Chimie/Caoutchouc/Plastique,24,89
2021,Auvergne-Rhône-Alpes,Occitanie,Minéraux non métalliques nca,163,591
2021,Auvergne-Rhône-Alpes,Occitanie,Métaux/produits métalliques,35,114
2021,Auvergne-Rhône-Alpes,Occitanie,Machines/Matériel nca,40,127
2021,Auvergne-Rhône-Alpes,Occitanie,Matériel de transport,18,59
2021,Auvergne-Rhône-Alpes,Occitanie,Meubles/Produits manufacturés nca,17,51
2021,Auvergne-Rhône-Alpes,Occitanie,Matières premières secondaires/Déchets,28,121
2021,Auvergne-Rhône-Alpes,Occitanie,Courrier/Colis,138,459
2021,Auvergne-Rhône-Alpes,Occitanie,Matériel transports marchandises,10,37
2021,Auvergne-Rhône-Alpes,Occitanie,Déménagements/Véhicules réparations,0,0
2021,Auvergne-Rhône-Alpes,Occitanie,Marchandises groupées,237,882
2021,Auvergne-Rhône-Alpes,Occitanie,Marchandises non identifiables,0,0
2021,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,Agriculture/Chasse/Forêt/Pêche,1209,15158
2021,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,Minerais/produits extraction,1587,52121
2021,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,Alimentaires/Boissons/Tabac,905,10520
2021,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,Textiles/Cuir,52,510
2021,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,Bois/Papier/Edition,152,1852
2021,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,Coke/produits pétroliers raffinés,549,6561
2021,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,Chimie/Caoutchouc/Plastique,479,6564
